Order No, Order Time, Order Type, Order Taken By, Customer Name, Customer Number, Item name, Quantity, Item Type, Price, Item Tax, Item discount
6874,29-Dec-2024 07:10 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6875,29-Dec-2024 08:01 PM,Walk-In,Cashier,,,8oz,2.0,Regular Item,25.0,0.0,""
6875,29-Dec-2024 08:01 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
6876,29-Dec-2024 08:16 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6876,29-Dec-2024 08:16 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6876,29-Dec-2024 08:16 PM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
6877,29-Dec-2024 08:17 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
6877,29-Dec-2024 08:17 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6878,29-Dec-2024 09:09 PM,Walk-In,Cashier,,,Chocolate,2.0,Regular Item,18.0,0.0,""
6878,29-Dec-2024 09:09 PM,Walk-In,Cashier,,,Still Water,2.0,Regular Item,9.0,0.0,""
6879,29-Dec-2024 09:39 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
6880,29-Dec-2024 10:01 PM,Walk-In,Cashier,,,Sparkling Water,1.0,Regular Item,12.0,0.0,""
6881,29-Dec-2024 10:21 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
6881,29-Dec-2024 10:21 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6881,29-Dec-2024 10:21 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6881,29-Dec-2024 10:21 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6882,29-Dec-2024 10:30 PM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
6882,29-Dec-2024 10:30 PM,Walk-In,Cashier,,,Plain,1.0,Regular Item,12.0,0.0,""
6883,29-Dec-2024 10:51 PM,Walk-In,Cashier,,,Dark Choco,1.0,Regular Item,30.0,0.0,""
6884,29-Dec-2024 11:01 PM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
6885,29-Dec-2024 11:04 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6885,29-Dec-2024 11:04 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6885,29-Dec-2024 11:04 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
6885,29-Dec-2024 11:04 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
6886,29-Dec-2024 11:05 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
6887,29-Dec-2024 11:16 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
6887,29-Dec-2024 11:16 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
6888,29-Dec-2024 11:33 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
6888,29-Dec-2024 11:33 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6889,29-Dec-2024 11:55 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
6890,30-Dec-2024 07:25 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6890,30-Dec-2024 07:25 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6891,30-Dec-2024 07:42 AM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
6892,30-Dec-2024 07:51 AM,Walk-In,Cashier,,,Coconut Milk,1.0,Modifier,5.0,0.0,""
6892,30-Dec-2024 07:51 AM,Walk-In,Cashier,,,Matcha,1.0,Regular Item,30.0,0.0,""
6893,30-Dec-2024 07:57 AM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
6894,30-Dec-2024 08:12 AM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
6895,30-Dec-2024 08:29 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6895,30-Dec-2024 08:29 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6896,30-Dec-2024 08:37 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6896,30-Dec-2024 08:37 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
6896,30-Dec-2024 08:37 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6896,30-Dec-2024 08:37 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
6897,30-Dec-2024 08:43 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6897,30-Dec-2024 08:43 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6897,30-Dec-2024 08:43 AM,Walk-In,Cashier,,,Cheese Danish,1.0,Regular Item,21.0,0.0,""
6898,30-Dec-2024 08:44 AM,Walk-In,Cashier,,,Hot Chocolate,1.0,Regular Item,28.0,0.0,""
6899,30-Dec-2024 08:57 AM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
6900,30-Dec-2024 09:02 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
6900,30-Dec-2024 09:02 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6900,30-Dec-2024 09:02 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6900,30-Dec-2024 09:02 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6901,30-Dec-2024 10:07 AM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
6901,30-Dec-2024 10:07 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6902,30-Dec-2024 10:29 AM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
6902,30-Dec-2024 10:29 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6903,30-Dec-2024 10:31 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
6903,30-Dec-2024 10:31 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6903,30-Dec-2024 10:31 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6903,30-Dec-2024 10:31 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6904,30-Dec-2024 10:37 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
6904,30-Dec-2024 10:37 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6904,30-Dec-2024 10:37 AM,Walk-In,Cashier,,,Cheese,2.0,Regular Item,16.0,0.0,""
6905,30-Dec-2024 10:38 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6905,30-Dec-2024 10:38 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6906,30-Dec-2024 10:39 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
6907,30-Dec-2024 10:54 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6907,30-Dec-2024 10:54 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6908,30-Dec-2024 10:56 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
6909,30-Dec-2024 11:26 AM,Walk-In,Cashier,,,Still Water,2.0,Regular Item,9.0,0.0,""
6910,30-Dec-2024 11:31 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6910,30-Dec-2024 11:31 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6911,30-Dec-2024 11:35 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6911,30-Dec-2024 11:35 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6911,30-Dec-2024 11:35 AM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
6911,30-Dec-2024 11:35 AM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
6911,30-Dec-2024 11:35 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6912,30-Dec-2024 11:54 AM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
6912,30-Dec-2024 11:54 AM,Walk-In,Cashier,,,Honey Cake,1.0,Regular Item,32.0,0.0,""
6913,30-Dec-2024 11:58 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6913,30-Dec-2024 11:58 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6914,30-Dec-2024 12:01 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6914,30-Dec-2024 12:01 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
6914,30-Dec-2024 12:01 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6914,30-Dec-2024 12:01 PM,Walk-In,Cashier,,,Cheese,2.0,Regular Item,16.0,0.0,""
6914,30-Dec-2024 12:01 PM,Walk-In,Cashier,,,Chocolate,2.0,Regular Item,18.0,0.0,""
6914,30-Dec-2024 12:01 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
6914,30-Dec-2024 12:01 PM,Walk-In,Cashier,,,Hot Chocolate,1.0,Regular Item,28.0,0.0,""
6914,30-Dec-2024 12:01 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6915,30-Dec-2024 12:08 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6915,30-Dec-2024 12:08 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6915,30-Dec-2024 12:08 PM,Walk-In,Cashier,,,Sparkling Water,1.0,Regular Item,12.0,0.0,""
6916,30-Dec-2024 12:22 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
6916,30-Dec-2024 12:22 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
6916,30-Dec-2024 12:22 PM,Walk-In,Cashier,,,Affogato,1.0,Regular Item,25.0,0.0,""
6917,30-Dec-2024 12:23 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
6917,30-Dec-2024 12:23 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
6918,30-Dec-2024 12:24 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
6919,30-Dec-2024 12:32 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
6919,30-Dec-2024 12:32 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6919,30-Dec-2024 12:32 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6920,30-Dec-2024 12:32 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
6921,30-Dec-2024 12:38 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
6921,30-Dec-2024 12:38 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6921,30-Dec-2024 12:38 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6922,30-Dec-2024 12:44 PM,Walk-In,Cashier,,,Americano,2.0,Regular Item,18.0,0.0,""
6922,30-Dec-2024 12:44 PM,Walk-In,Cashier,,,Etheopian,2.0,Modifier,0.0,0.0,""
6922,30-Dec-2024 12:44 PM,Walk-In,Cashier,,,Matcha,1.0,Regular Item,30.0,0.0,""
6923,30-Dec-2024 12:49 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
6924,30-Dec-2024 01:00 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6924,30-Dec-2024 01:00 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6925,30-Dec-2024 01:02 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6925,30-Dec-2024 01:02 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6926,30-Dec-2024 01:13 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6926,30-Dec-2024 01:13 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6927,30-Dec-2024 01:19 PM,Walk-In,Cashier,,,Plain,1.0,Regular Item,12.0,0.0,""
6927,30-Dec-2024 01:19 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
6927,30-Dec-2024 01:19 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6928,30-Dec-2024 01:20 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
6928,30-Dec-2024 01:20 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6929,30-Dec-2024 01:23 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6929,30-Dec-2024 01:23 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6930,30-Dec-2024 01:35 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
6930,30-Dec-2024 01:35 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6930,30-Dec-2024 01:35 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6931,30-Dec-2024 01:40 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6931,30-Dec-2024 01:40 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6932,30-Dec-2024 02:08 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6932,30-Dec-2024 02:08 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6932,30-Dec-2024 02:08 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
6933,30-Dec-2024 02:48 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
6934,30-Dec-2024 02:52 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6934,30-Dec-2024 02:52 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6935,30-Dec-2024 03:03 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
6935,30-Dec-2024 03:03 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
6935,30-Dec-2024 03:03 PM,Walk-In,Cashier,,,Oatly Milk,2.0,Modifier,5.0,0.0,""
6936,30-Dec-2024 03:14 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6936,30-Dec-2024 03:14 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6936,30-Dec-2024 03:14 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
6937,30-Dec-2024 03:16 PM,Walk-In,Cashier,,,Still Water,2.0,Regular Item,9.0,0.0,""
6937,30-Dec-2024 03:16 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
6938,30-Dec-2024 03:20 PM,Walk-In,Cashier,,,Matcha,1.0,Regular Item,30.0,0.0,""
6938,30-Dec-2024 03:20 PM,Walk-In,Cashier,,,Coconut Milk,1.0,Modifier,5.0,0.0,""
6939,30-Dec-2024 03:33 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
6940,30-Dec-2024 03:53 PM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
6940,30-Dec-2024 03:53 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6941,30-Dec-2024 03:56 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
6942,30-Dec-2024 04:18 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6942,30-Dec-2024 04:18 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6942,30-Dec-2024 04:18 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
6943,30-Dec-2024 04:26 PM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
6944,30-Dec-2024 04:48 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
6944,30-Dec-2024 04:48 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6945,30-Dec-2024 04:52 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
6946,30-Dec-2024 04:53 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
6946,30-Dec-2024 04:53 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6947,30-Dec-2024 04:58 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6947,30-Dec-2024 04:58 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6947,30-Dec-2024 04:58 PM,Walk-In,Cashier,,,Oatly Milk,1.0,Modifier,5.0,0.0,""
6948,30-Dec-2024 05:26 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6948,30-Dec-2024 05:26 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6949,30-Dec-2024 05:43 PM,Walk-In,Cashier,,,Choco Strawberry,3.0,Regular Item,35.0,0.0,""
6950,30-Dec-2024 06:42 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
6950,30-Dec-2024 06:42 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6951,30-Dec-2024 06:57 PM,Walk-In,Cashier,,,Cheese,2.0,Regular Item,16.0,0.0,""
6951,30-Dec-2024 06:57 PM,Walk-In,Cashier,,,Plain,1.0,Regular Item,12.0,0.0,""
6951,30-Dec-2024 06:57 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
6951,30-Dec-2024 06:57 PM,Walk-In,Cashier,,,Spanish Latte,3.0,Regular Item,28.0,0.0,""
6951,30-Dec-2024 06:57 PM,Walk-In,Cashier,,,Brazillian,3.0,Modifier,0.0,0.0,""
6952,30-Dec-2024 07:04 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
6952,30-Dec-2024 07:04 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6953,30-Dec-2024 07:51 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
6953,30-Dec-2024 07:51 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6953,30-Dec-2024 07:51 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
6954,30-Dec-2024 08:26 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
6954,30-Dec-2024 08:26 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
6954,30-Dec-2024 08:26 PM,Walk-In,Cashier,,,Zaatar,1.0,Regular Item,14.0,0.0,""
6955,30-Dec-2024 09:02 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
6955,30-Dec-2024 09:02 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
6955,30-Dec-2024 09:02 PM,Walk-In,Cashier,,,Chocolate,1.0,Regular Item,7.0,0.0,""
6955,30-Dec-2024 09:02 PM,Walk-In,Cashier,,,Hot Chocolate,1.0,Regular Item,28.0,0.0,""
6956,30-Dec-2024 09:11 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
6957,30-Dec-2024 09:42 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
6957,30-Dec-2024 09:42 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6957,30-Dec-2024 09:42 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6958,30-Dec-2024 09:54 PM,Walk-In,Cashier,,,Zaatar,1.0,Regular Item,14.0,0.0,""
6958,30-Dec-2024 09:54 PM,Walk-In,Cashier,,,Cheese Danish,1.0,Regular Item,21.0,0.0,""
6958,30-Dec-2024 09:54 PM,Walk-In,Cashier,,,Still Water,2.0,Regular Item,9.0,0.0,""
6959,30-Dec-2024 10:01 PM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
6960,30-Dec-2024 10:03 PM,Walk-In,Cashier,,,Honey Cake,1.0,Regular Item,32.0,0.0,""
6960,30-Dec-2024 10:03 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6960,30-Dec-2024 10:03 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6961,30-Dec-2024 10:10 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
6962,30-Dec-2024 10:34 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6962,30-Dec-2024 10:34 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6963,30-Dec-2024 10:45 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
6963,30-Dec-2024 10:45 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
6963,30-Dec-2024 10:45 PM,Walk-In,Cashier,,,Coconut Milk,2.0,Modifier,5.0,0.0,""
6963,30-Dec-2024 10:45 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
6963,30-Dec-2024 10:45 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6964,31-Dec-2024 07:08 AM,Walk-In,Cashier,,,Open Drawer (ADD REASON),1.0,Regular Item,0.0,0.0,""
6965,31-Dec-2024 07:38 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
6965,31-Dec-2024 07:38 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6966,31-Dec-2024 07:44 AM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
6966,31-Dec-2024 07:44 AM,Walk-In,Cashier,,,Granola,1.0,Regular Item,5.0,0.0,""
6967,31-Dec-2024 07:45 AM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
6967,31-Dec-2024 07:45 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6968,31-Dec-2024 07:58 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6968,31-Dec-2024 07:58 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6968,31-Dec-2024 07:58 AM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
6969,31-Dec-2024 08:01 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6969,31-Dec-2024 08:01 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6970,31-Dec-2024 08:21 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
6970,31-Dec-2024 08:21 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6971,31-Dec-2024 08:44 AM,Walk-In,Cashier,,,Cheese,2.0,Regular Item,16.0,0.0,""
6972,31-Dec-2024 08:48 AM,Walk-In,Cashier,,,Hot Chocolate,1.0,Regular Item,28.0,0.0,""
6973,31-Dec-2024 08:50 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6973,31-Dec-2024 08:50 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6974,31-Dec-2024 09:05 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6974,31-Dec-2024 09:05 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6974,31-Dec-2024 09:05 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
6975,31-Dec-2024 09:58 AM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
6975,31-Dec-2024 09:58 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6975,31-Dec-2024 09:58 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
6975,31-Dec-2024 09:58 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6976,31-Dec-2024 10:12 AM,Walk-In,Cashier,,,Filter,2.0,Regular Item,36.0,0.0,""
6977,31-Dec-2024 10:15 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6977,31-Dec-2024 10:15 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6977,31-Dec-2024 10:15 AM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
6978,31-Dec-2024 10:42 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6978,31-Dec-2024 10:42 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6978,31-Dec-2024 10:42 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
6978,31-Dec-2024 10:42 AM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
6979,31-Dec-2024 10:43 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
6979,31-Dec-2024 10:43 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
6979,31-Dec-2024 10:43 AM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
6980,31-Dec-2024 11:08 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
6980,31-Dec-2024 11:08 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
6981,31-Dec-2024 11:32 AM,Walk-In,Cashier,,,Smoothie Acai,2.0,Regular Item,35.0,0.0,""
6982,31-Dec-2024 11:39 AM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
